89,False,,7160b932-cc74-4373-afed-04c952adad1e,"{'latitude': 37.807026666666665, 'longitude': -122.27072166666667}",2018-11-08 12:40:51.003566
82,False,,c76b3428-2918-483c-aec9-f8c05cefab50,"{'latitude': 37.803688333333334, 'longitude': -122.27474166666667}",2018-11-08 12:40:51.003566
57,False,,175203fe-cb29-48f6-9213-fc04f1caa55d,"{'latitude': 37.80392833333334, 'longitude': -122.27481000000002}",2018-11-08 12:40:51.003566
86,False,,8582a300-bbb5-4969-98e9-d1edb8ee1a2f,"{'latitude': 37.807159999999996, 'longitude': -122.26950833333333}",2018-11-08 12:40:51.003566
68,False,,a4d25690-4c62-4cb2-a075-c90243f7fcf3,"{'latitude': 37.80433666666667, 'longitude': -122.26725}",2018-11-08 12:40:51.003566
77,False,,421f88d4-5271-4d1f-897a-e14a60d57709,"{'latitude': 37.803531666666665, 'longitude': -122.27483333333333}",2018-11-08 12:40:51.003566
96,False,,6b2c4e5a-4c6b-4425-b6d8-d2edeb345386,"{'latitude': 37.804206666666666, 'longitude': -122.27499333333331}",2018-11-08 12:40:51.003566
98,False,,6139bee8-9bff-4684-a49e-113bc5d849bf,"{'latitude': 37.807175, 'longitude': -122.26936333333333}",2018-11-08 12:40:51.003566
88,False,,c0a50d20-f6d4-4086-89f0-4a99f561ca50,"{'latitude': 37.80743, 'longitude': -122.270195}",2018-11-08 12:40:51.003566
99,False,,e34844b1-bcb3-4cf5-9c61-d4948a850ac6,"{'latitude': 37.80403166666667, 'longitude': -122.267135}",2018-11-08 12:40:51.003566
95,False,,13392f0b-06f2-4d4f-a58a-7ef58c84df0a,"{'latitude': 37.80423666666666, 'longitude': -122.27511666666666}",2018-11-08 12:40:51.003566
97,False,,46bda30f-86eb-4451-ac45-54d9ed48c35c,"{'latitude': 37.80670166666666, 'longitude': -122.27391000000001}",2018-11-08 12:40:51.003566
94,False,,db261d93-d40a-463d-ac26-3c39601f5105,"{'latitude': 37.804138333333334, 'longitude': -122.27515333333334}",2018-11-08 12:40:51.003566
97,False,,b65fbb59-c670-4884-91ee-e5c4c2165438,"{'latitude': 37.80202166666666, 'longitude': -122.27384166666667}",2018-11-08 12:40:51.003566
96,False,,554449a4-a7e0-43be-9291-16c69133050b,"{'latitude': 37.801995000000005, 'longitude': -122.27381166666667}",2018-11-08 12:40:51.003566
88,False,,3cc37b2c-df19-4b6f-9036-49b14c67d18c,"{'latitude': 37.80188812904353, 'longitude': -122.27387563545085}",2018-11-08 12:40:51.003566
100,False,,52b58186-4398-43a2-a43d-a818cb70a188,"{'latitude': 37.80215, 'longitude': -122.27427666666667}",2018-11-08 12:40:51.003566
95,False,,ceb8e6c1-1745-4a24-914b-8c3d9ea3961f,"{'latitude': 37.801426666666664, 'longitude': -122.27311}",2018-11-08 12:40:51.003566
83,False,,6896afa6-42cc-4640-b0e0-6147aad021d3,"{'latitude': 37.80742333333333, 'longitude': -122.26914166666666}",2018-11-08 12:40:51.003566
100,False,,8f378bd5-5b07-4569-9a26-727b42a35593,"{'latitude': 37.802119999999995, 'longitude': -122.27432333333333}",2018-11-08 12:40:51.003566
100,False,,76a6a3e6-5a44-4672-9e43-eb5aa297cd3d,"{'latitude': 37.80410833333334, 'longitude': -122.26672333333333}",2018-11-08 12:40:51.003566
79,False,,8dc384d9-457e-4d32-b23e-67ae0a89c771,"{'latitude': 37.80781859069858, 'longitude': -122.26999696355524}",2018-11-08 12:40:51.003566
93,False,,bef3ba9d-7d46-4037-8cb7-9f60c5dd5ece,"{'latitude': 37.80269166666667, 'longitude': -122.27500833333333}",2018-11-08 12:40:51.003566
74,False,,1e21df77-d8f5-4b9c-8d3f-2e7027aa9011,"{'latitude': 37.801521666666666, 'longitude': -122.26845499999999}",2018-11-08 12:40:51.003566
65,False,,1ce0f38f-d6bf-4cb4-8d69-4efda9318f28,"{'latitude': 37.801545000000004, 'longitude': -122.26836333333334}",2018-11-08 12:40:51.003566
64,False,,cc95765c-6e8a-46ca-b4f1-98299d915eca,"{'latitude': 37.80128833333333, 'longitude': -122.2686}",2018-11-08 12:40:51.003566
91,False,,91754405-ccd0-4fe7-b46e-b7d95e375791,"{'latitude': 37.80362, 'longitude': -122.27578}",2018-11-08 12:40:51.003566
62,False,,f1eb8f28-0e8b-4b28-915d-d8e66d9f741b,"{'latitude': 37.80108666666667, 'longitude': -122.26872333333334}",2018-11-08 12:40:51.003566
99,False,,79c33548-b0fb-4048-99d4-a3ca265779d6,"{'latitude': 37.80562166666667, 'longitude': -122.26645666666667}",2018-11-08 12:40:51.003566
98,False,,12010bb1-9075-46ee-99aa-fbe20ddc44da,"{'latitude': 37.805485, 'longitude': -122.26635666666668}",2018-11-08 12:40:51.003566
97,False,,76a03f46-a878-42f1-8b42-c8818df01b07,"{'latitude': 37.802353333333336, 'longitude': -122.27535166666667}",2018-11-08 12:40:51.003566
64,False,,41726efe-a9f7-461b-9208-0c3a79ed41b2,"{'latitude': 37.800823333333334, 'longitude': -122.26890499999999}",2018-11-08 12:40:51.003566
96,False,,3d6c06e8-351d-4646-b67f-86b2058ae285,"{'latitude': 37.80668333333333, 'longitude': -122.27533666666668}",2018-11-08 12:40:51.003566
98,False,,1a1bd7a4-f374-4f28-b4f1-20c0a16b82bd,"{'latitude': 37.80188, 'longitude': -122.26706}",2018-11-08 12:40:51.003566
99,False,,6ac11554-ef6c-4a21-bfed-b44497b5a3db,"{'latitude': 37.80798, 'longitude': -122.27355166666666}",2018-11-08 12:40:51.003566
89,False,,240cf60a-7fc2-46ec-ba85-f114a567a476,"{'latitude': 37.80040666666666, 'longitude': -122.27214833333333}",2018-11-08 12:40:51.003566
64,False,,bea64663-31ce-4cd1-8290-e0b7adf77aee,"{'latitude': 37.80066333333333, 'longitude': -122.26895833333334}",2018-11-08 12:40:51.003566
60,False,,aaff8dd6-d762-4546-bd5e-632941dd968b,"{'latitude': 37.800601666666665, 'longitude': -122.26907333333332}",2018-11-08 12:40:51.003566
100,False,,607eed1e-54c2-4e16-9a72-4325be643d10,"{'latitude': 37.808006666666664, 'longitude': -122.27362833333333}",2018-11-08 12:40:51.003566
60,False,,140e8bf4-51c0-428b-ab28-e8b4d9b2cc55,"{'latitude': 37.80059833333333, 'longitude': -122.26902833333334}",2018-11-08 12:40:51.003566
88,False,,beebc5fa-efac-4d26-b52d-1d0db5c8e168,"{'latitude': 37.803581666666666, 'longitude': -122.27623666666665}",2018-11-08 12:40:51.003566
83,False,,b34f5337-c296-4566-b25b-426b9666faa2,"{'latitude': 37.80034666666666, 'longitude': -122.272225}",2018-11-08 12:40:51.003566
89,False,,b78184aa-bcd8-465b-9b91-8aca17c44fe9,"{'latitude': 37.80362, 'longitude': -122.27627499999998}",2018-11-08 12:40:51.003566
47,False,,882faadc-5e14-4834-9cde-639033e89ff4,"{'latitude': 37.803615, 'longitude': -122.27627499999998}",2018-11-08 12:40:51.003566
100,False,,ed3ace43-3bf1-4963-8867-db051137d138,"{'latitude': 37.80860166666666, 'longitude': -122.27128666666667}",2018-11-08 12:40:51.003566
87,False,,6efeb3a1-4b01-40bc-96ee-5322a7c589a3,"{'latitude': 37.80344, 'longitude': -122.26584666666668}",2018-11-08 12:40:51.003566
71,False,,555bf952-255e-4e01-b05d-0cc471501256,"{'latitude': 37.80598833333333, 'longitude': -122.27613833333335}",2018-11-08 12:40:51.003566
29,False,,c943c607-4742-48e0-853e-a0b3505e9a0c,"{'latitude': 37.80047666666667, 'longitude': -122.27336833333332}",2018-11-08 12:40:51.003566
96,False,,ca7847d4-ed7b-48f4-9d3f-02aa5f1f4e07,"{'latitude': 37.80132666666667, 'longitude': -122.26725833333333}",2018-11-08 12:40:51.003566
97,False,,6c7bef97-7fb6-4c73-84e4-4c2016690d97,"{'latitude': 37.80184166666666, 'longitude': -122.27555833333332}",2018-11-08 12:40:51.003566
61,False,,9e5566a0-ca26-49e0-9d8e-ddcba6234e6e,"{'latitude': 37.80029666666667, 'longitude': -122.26925666666666}",2018-11-08 12:40:51.003566
98,False,,f8b63ea3-c424-4db4-a0e3-42448cdb37ff,"{'latitude': 37.80127, 'longitude': -122.26725}",2018-11-08 12:40:51.003566
91,False,,dc69a68a-669e-4687-97fe-cb67fade1343,"{'latitude': 37.80866666666667, 'longitude': -122.26993499999999}",2018-11-08 12:40:51.003566
96,False,,56509532-7512-4f78-af27-274d3611dbe8,"{'latitude': 37.801264999999994, 'longitude': -122.26724166666666}",2018-11-08 12:40:51.003566
87,False,,4a4339a1-a536-4fa7-a5fa-41433a673265,"{'latitude': 37.806965, 'longitude': -122.26653333333334}",2018-11-08 12:40:51.003566
66,False,,5de1d61a-6590-42fa-8469-79bafa4d1d21,"{'latitude': 37.800125, 'longitude': -122.26934000000001}",2018-11-08 12:40:51.003566
62,False,,331b9abc-539f-473a-ba78-b55e824609ff,"{'latitude': 37.80013333333333, 'longitude': -122.269295}",2018-11-08 12:40:51.003566
60,False,,ee056e6f-6a44-4a25-bd72-6408c09b1b3c,"{'latitude': 37.80010666666667, 'longitude': -122.26937833333335}",2018-11-08 12:40:51.003566
61,False,,31282236-5607-457f-9b68-52b49358c0b6,"{'latitude': 37.80007166666667, 'longitude': -122.26942499999998}",2018-11-08 12:40:51.003566
63,False,,653f512f-e370-4df4-bfd0-2672784b28d7,"{'latitude': 37.800075, 'longitude': -122.26940166666667}",2018-11-08 12:40:51.003566
63,False,,4ced83d4-6ab3-42ea-b616-401d85c6b1b4,"{'latitude': 37.80008333333333, 'longitude': -122.26934833333334}",2018-11-08 12:40:51.003566
64,False,,2b995122-57d6-46ce-b672-5f1c596e641a,"{'latitude': 37.80005666666667, 'longitude': -122.26937166666667}",2018-11-08 12:40:51.003566
63,False,,481e1095-4f60-46ba-bbda-4439cc13f073,"{'latitude': 37.80005333333334, 'longitude': -122.26937833333335}",2018-11-08 12:40:51.003566
87,False,,072249fd-ebba-46de-8e5e-999a1bf1ac9a,"{'latitude': 37.80032666666667, 'longitude': -122.27368166666665}",2018-11-08 12:40:51.003566
64,False,,3e2e5759-ab05-4025-993f-9189d4b5f2c2,"{'latitude': 37.80003333333333, 'longitude': -122.26938666666668}",2018-11-08 12:40:51.003566
66,False,,4eed172e-8b52-4555-8a3a-e1fd235fbac9,"{'latitude': 37.80005333333334, 'longitude': -122.26930166666668}",2018-11-08 12:40:51.003566
65,False,,20fb0a77-08bd-4870-b0de-c09b6866d05a,"{'latitude': 37.80003333333333, 'longitude': -122.26937166666667}",2018-11-08 12:40:51.003566
64,False,,d4424378-f9f8-4f16-8434-898b805458bc,"{'latitude': 37.800036666666664, 'longitude': -122.26935499999999}",2018-11-08 12:40:51.003566
65,False,,0ade88fc-3a40-4c74-a872-27ccc18b544f,"{'latitude': 37.800015, 'longitude': -122.26941666666669}",2018-11-08 12:40:51.003566
63,False,,f340e1a4-26c6-4199-868a-7f2ca258b008,"{'latitude': 37.800021666666666, 'longitude': -122.26937833333335}",2018-11-08 12:40:51.003566
61,False,,b3bf37f1-ebea-48c3-beb8-98ddc2870407,"{'latitude': 37.80003, 'longitude': -122.26933333333334}",2018-11-08 12:40:51.003566
65,False,,506d9540-b85e-4159-a347-fd7d3c072b79,"{'latitude': 37.800021666666666, 'longitude': -122.26936333333333}",2018-11-08 12:40:51.003566
58,False,,461cfe48-9dce-450d-b440-f531c9791092,"{'latitude': 37.800015, 'longitude': -122.26933333333334}",2018-11-08 12:40:51.003566
63,False,,e7119806-16c5-4510-9f9c-ef8f214cad6a,"{'latitude': 37.800015, 'longitude': -122.26933333333334}",2018-11-08 12:40:51.003566
56,False,,fd180b2b-bba8-494c-824c-b42f735f4b44,"{'latitude': 37.80001, 'longitude': -122.26928666666666}",2018-11-08 12:40:51.003566
26,False,,0c148c54-3ef1-4263-b256-2187eb34fa7a,"{'latitude': 37.800219999999996, 'longitude': -122.2686}",2018-11-08 12:40:51.003566
74,False,,a11c9966-836c-48e9-b121-98d69b344c6d,"{'latitude': 37.80905166666666, 'longitude': -122.27085833333334}",2018-11-08 12:40:51.003566
60,False,,649fca60-5fb9-414c-ad23-51be86382deb,"{'latitude': 37.79992333333333, 'longitude': -122.26946333333332}",2018-11-08 12:40:51.003566
99,False,,980cf86c-68df-48d5-9a5c-0c0a98d4b88d,"{'latitude': 37.800713333333334, 'longitude': -122.27474166666667}",2018-11-08 12:40:51.003566
100,False,,4e8d37e3-e885-47e2-9381-4de8acc6aced,"{'latitude': 37.800713333333334, 'longitude': -122.27475666666666}",2018-11-08 12:40:51.003566
64,False,,2b4ab604-5554-454a-8e16-a461e76d9022,"{'latitude': 37.79987666666667, 'longitude': -122.26951666666668}",2018-11-08 12:40:51.003566
91,False,,98722055-a44d-4594-9f4c-c7e2cf1adcaa,"{'latitude': 37.800235, 'longitude': -122.27401666666668}",2018-11-08 12:40:51.003566
64,False,,1dc59c4c-513f-4159-9a01-6b27bf1fb250,"{'latitude': 37.799775, 'longitude': -122.26957666666667}",2018-11-08 12:40:51.003566
52,False,,b3006261-32c5-4209-8838-cbfb71cfe850,"{'latitude': 37.802109584887155, 'longitude': -122.26574710446477}",2018-11-08 12:40:51.003566
66,False,,a10576fa-0a11-424e-a5d1-2b098697bbe3,"{'latitude': 37.80527166666666, 'longitude': -122.26505999999999}",2018-11-08 12:40:51.003566
100,False,,6cbadd34-980c-4fb2-98b5-853bf1e373c3,"{'latitude': 37.79965666666667, 'longitude': -122.27253}",2018-11-08 12:40:51.003566
98,False,,91b3e217-b90b-46a2-aedf-4903f981c81f,"{'latitude': 37.806286666666665, 'longitude': -122.26539666666667}",2018-11-08 12:40:51.003566
100,False,,7fcdbd3b-d382-4143-ab66-7108fb5fe393,"{'latitude': 37.806335, 'longitude': -122.26535833333334}",2018-11-08 12:40:51.003566
100,False,,12aba7e6-ecf1-4865-bf0d-914fc0519cdd,"{'latitude': 37.799526666666665, 'longitude': -122.26998833333333}",2018-11-08 12:40:51.003566
100,False,,53270adf-2ad6-4fc4-9890-522eb2bcee8c,"{'latitude': 37.806396666666664, 'longitude': -122.26535833333334}",2018-11-08 12:40:51.003566
84,False,,6cd2e614-3a9f-4591-85e1-2c13e70e02a7,"{'latitude': 37.80636166666667, 'longitude': -122.26525833333332}",2018-11-08 12:40:51.003566
98,False,,3845ee3f-ae41-4512-9ffb-5a0997e95202,"{'latitude': 37.79953, 'longitude': -122.27271999999999}",2018-11-08 12:40:51.003566
81,False,,e41c6ffa-8404-453f-927c-0eda2959b75e,"{'latitude': 37.799366666666664, 'longitude': -122.271545}",2018-11-08 12:40:51.003566
56,False,,cca03ea0-ef40-4b1e-9487-c1ca0e575096,"{'latitude': 37.80773166666667, 'longitude': -122.26626666666668}",2018-11-08 12:40:51.003566
58,False,,97495620-33ca-4821-86f5-5a319b130234,"{'latitude': 37.79931666666666, 'longitude': -122.27147666666666}",2018-11-08 12:40:51.003566
62,False,,107e9b2f-dc0f-4c8e-8fc5-d01834564d2c,"{'latitude': 37.79938833333333, 'longitude': -122.26976833333335}",2018-11-08 12:40:51.003566
98,False,,4b3b6314-a4d0-4a61-b89b-6115ffdebe3c,"{'latitude': 37.803466666666665, 'longitude': -122.27750333333333}",2018-11-08 12:40:51.003566
